Depth	GRDE	CODE	LSDU	BRDU	CADE	DENL	DENB	DEPO	ADEN	VL2F	VL4F	VL6F	VL2A	SPOR	LSN	SSN	RPOR	FE1	FE2	M	A	VM	FC
192.88	42.48	1.46	7426.98	33465.5	99.72	1.45	1.31	71.82	1.39	2517.5	2517.78	2543.22	2449.74	49.14	93.73	2009.15	92.38	698.02	396.01	5.3	9.8	32.8	52.1
192.87	43.31	1.48	7244.5	33065.91	99.72	1.46	1.34	71.09	1.4	2537.17	2527.09	2534.86	2461.6	49.33	94.97	2044.42	93.01	719.24	396.74	5.3	9.8	32.8	52.1
192.86	47.45	1.49	7056.02	32920.82	99.65	1.47	1.35	70.34	1.44	2557.36	2552.71	2534.86	2461.6	49.33	100.36	2089.38	88.25	737.02	404.57	2.5	54.2	17	26.3
192.85	48.61	1.5	6886.38	32755.63	99.67	1.49	1.37	69.6	1.46	2591.03	2588.62	2524.37	2461.6	49.7	101.77	2069.98	85.13	737.02	404.2	2.5	54.2	17	26.3
192.84	51.26	1.51	6703.9	32135.04	99.73	1.5	1.41	68.84	1.48	2604.31	2614.57	2520.2	2478.36	49.81	102.12	2124.64	88.15	771.44	412.55	2.5	54.2	17	26.3
192.83	51.84	1.53	6494	31215.33	99.72	1.51	1.48	68.04	1.51	2617.95	2641.8	2511.77	2495.12	50.19	109.02	2142.27	80.8	791.32	418.28	2.5	54.2	17	26.3
192.82	51.92	1.54	6328.65	30862.63	99.69	1.53	1.51	67.2	1.53	2639.24	2661.5	2518.01	2520.7	50.41	108.22	2183.71	84.1	820.1	430.08	2.5	54.2	17	26.3
192.81	54.9	1.55	6129.03	30487.6	99.77	1.54	1.54	66.37	1.56	2653.62	2675.32	2515.92	2546.27	50.64	107.07	2196.05	86.23	835.88	434.08	2.5	54.2	17	26.3
192.8	57.96	1.57	5967.97	29925.05	99.76	1.56	1.58	65.55	1.59	2668.4	2682.41	2520.06	2580.97	50.64	109.9	2203.1	83.27	871.26	456.94	2.5	54.2	17	26.3
192.79	59.12	1.58	5764.93	29683.96	99.76	1.57	1.6	64.7	1.62	2704.88	2700.03	2520.06	2613.22	50.75	104.51	2236.6	92.15	889.22	468.48	2.5	54.2	17	26.3
192.78	61.19	1.6	5571.3	29822.37	99.77	1.59	1.59	63.82	1.64	2742.37	2696.55	2523.81	2645.47	50.65	110.25	2293.91	88.17	914.43	478.06	2.5	54.2	17	26.3
192.77	60.45	1.61	5358.84	29308.93	99.79	1.6	1.63	62.95	1.66	2790.67	2710.55	2517.57	2684.01	50.53	107.87	2320.36	92.9	907.15	480.19	2.5	54.2	17	26.3
192.76	64.01	1.63	5212.34	28822.29	99.77	1.62	1.66	62.04	1.68	2821.94	2700.12	2519.67	2738.53	50.42	108.04	2311.54	92.1	920.87	494.32	2.5	54.2	17	26.3
192.75	67.82	1.64	5070.12	28567.81	99.74	1.63	1.68	61.15	1.68	2871.64	2700.12	2523.88	2783.92	50.27	101.42	2306.25	101.63	906.45	490.17	2.5	54.2	17	26.3
192.74	67.98	1.66	4906.48	28552.18	99.68	1.65	1.68	60.22	1.69	2942.06	2685.94	2528.06	2820.53	50.27	93.64	2347.69	120.01	867.1	482.48	2.5	54.2	17	26.3
192.73	72.62	1.67	4736.85	28070	99.67	1.66	1.72	59.32	1.71	2994.79	2688.71	2530.6	2874.39	50.15	104.42	2326.53	98.29	801.65	476.94	2.5	54.2	17	26.3
192.72	79.49	1.69	4592.92	28320.02	99.72	1.68	1.7	58.41	1.72	3012.87	2667.98	2538.95	2925.24	50.08	108.13	2365.32	95.42	749.19	460.83	2.5	54.2	17	26.3
192.71	82.64	1.7	4407.87	28228.5	99.71	1.7	1.71	57.5	1.73	3047.98	2667.98	2543.2	2954	49.91	118.29	2352.97	82.29	658.41	431.4	2.5	54.2	17	26.3
192.7	85.79	1.72	4282.79	28047.68	99.73	1.71	1.72	56.55	1.74	3057.16	2640.69	2551.84	2970.92	49.72	119.79	2337.11	79.93	584.29	396.68	2.5	54.2	17	26.3
192.69	86.37	1.73	4167.98	27744.09	99.74	1.73	1.74	55.56	1.75	3037.93	2630.52	2560.41	3006.48	49.39	121.12	2341.51	78.85	490.75	360.22	2.5	54.2	17	26.3
192.68	94.15	1.75	4061.75	27790.96	99.74	1.74	1.74	54.58	1.76	3001.74	2611.01	2564.69	3031.16	49.2	129.16	2343.28	71.84	424.22	317.17	2.5	54.2	17	26.3
192.67	98.13	1.77	3933.24	27565.5	99.69	1.76	1.76	53.59	1.78	2950.56	2611.01	2575.53	3043.74	48.75	134.28	2308.01	66.51	348.3	278.6	2.5	54.2	17	26.3
192.66	101.02	1.78	3795.31	27395.85	99.67	1.77	1.77	52.54	1.8	2899.37	2604.28	2575.53	3062.43	48.65	139.76	2310.66	63	281.39	237.19	2.5	54.2	17	26.3
192.65	102.6	1.8	3677.93	27306.55	99.7	1.79	1.78	51.49	1.82	2832.99	2621.01	2577.74	3029.54	48.35	141.44	2307.13	61.83	226.36	203.48	2.5	54.2	17	26.3
192.64	108.89	1.82	3569.99	27081.09	99.73	1.8	1.79	50.39	1.86	2745.33	2621.01	2577.74	2972.47	48.28	150.89	2278.92	55.65	186.07	167.38	2.5	54.2	17	26.3
192.63	114.69	1.84	3474.03	26949.38	99.68	1.82	1.8	49.19	1.88	2691.29	2627.57	2583.64	2889.08	48.03	153.54	2224.26	52.61	146.55	137.71	2.5	54.2	17	26.3
192.62	122.22	1.86	3361.8	26453.81	99.73	1.84	1.84	48	1.91	2654.81	2630.92	2577.08	2805.69	47.99	142.67	2242.78	58.76	118.66	113.05	2.5	54.2	17	26.3
192.61	128.1	1.88	3229.01	25964.94	99.72	1.85	1.87	46.9	1.93	2611.6	2634.26	2588.01	2690.61	47.73	144.35	2168.72	55.25	95.25	92.76	2.5	54.2	17	26.3
192.6	129.18	1.89	3140.77	25634.55	99.74	1.87	1.9	45.86	1.94	2583.59	2614.31	2581.45	2643.25	47.8	136.58	2144.04	58.65	76.58	73.6	3.8	81		
192.59	136.47	1.91	3023.39	25469.36	99.65	1.88	1.91	44.83	1.97	2563.91	2614.31	2585.85	2595.9	47.69	142.94	2143.16	55.1	62.55	59.52	3.8	81		
192.58	141.52	1.93	2878.61	25228.27	99.66	1.89	1.93	43.88	1.97	2537.33	2617.66	2579.95	2555.83	47.79	145.85	2138.75	53.47	50.26	49.28	3.8	81		
192.57	149.96	1.94	2822.92	25435.88	100.13	1.9	1.91	42.97	1.98	2499.43	2604.53	2586.51	2515.76	47.64	141.7	2157.26	56.25	40.03	39.95	3.8	81		
192.56	158.41	1.95	2777.51	25822.07	102.21	1.91	1.89	42.18	1.99	2456.82	2588.22	2582.08	2487.6	47.6	137.55	2177.54	59.33	32.05	32.39	3.8	81		
192.55	165.61	1.97	2750.95	26221.65	105.8	1.92	1.86	41.51	2	2403.31	2598	2593.11	2440.43	47.53	138.88	2136.1	57.05	26.04	25.94	3.8	81		
192.54	171.66	1.97	2675.56	26536.41	110.72	1.93	1.84	41.01	2.02	2368.14	2591.44	2590.9	2389.72	47.45	139.58	2115.83	55.93	21.64	21.48	3.8	81		
192.53	177.12	1.98	2654.14	26871.26	115.19	1.93	1.82	40.68	2.01	2327.57	2578.31	2597.46	2358.81	47.38	145.59	2102.6	52.39	19.09	17.67	3.8	81		
192.52	180.93	1.98	2639.58	26764.11	119.38	1.93	1.83	40.56	2.01	2316.14	2575.13	2599.69	2324.31	47.38	155.04	2138.75	49.27	16.37	15.74	3.8	81		
192.51	179.69	1.98	2648.15	26433.72	122.15	1.93	1.85	40.51	2.01	2305.24	2571.99	2610.91	2295.75	47.3	156.28	2094.67	47.41	15.01	13.87	3.8	81		
192.5	184.74	1.98	2674.71	26226.12	123.2	1.93	1.87	40.5	2.01	2316.14	2559.02	2604.24	2292.21	47.26	147.97	2129.93	52.16	14.02	12.38	3.8	81		
192.49	187.47	1.98	2709.83	26092.18	122.81	1.93	1.88	40.51	2.02	2310.75	2537.29	2615.46	2292.21	47.19	145.59	2127.29	53.22	13.51	11.83	3.8	81		
192.48	193.52	1.98	2747.53	25743.94	121.04	1.93	1.91	40.74	2.02	2327.3	2524.8	2626.77	2274.78	46.85	139.14	2097.31	55.5	13.09	11.31	3.8	81		
192.47	194.26	1.97	2802.36	25893.5	117.69	1.92	1.89	41	2.03	2332.95	2506.51	2631.28	2260.94	46.74	130.92	2075.27	59.44	13.28	10.85	2.6	45	22.5	29.9
192.46	195.59	1.97	2826.35	26049.77	113.5	1.91	1.88	41.35	2.04	2349.49	2494.32	2622.27	2282.02	46.74	129.86	2033.84	58.47	13.91	10.98	2.6	45	22.5	29.9
192.45	198.9	1.96	2854.62	25958.24	109.46	1.91	1.88	41.75	2.05	2355.14	2467.38	2638.11	2300.28	46.55	127.13	2012.68	59.34	14.72	11.58	2.6	45	22.5	29.9
192.44	200.81	1.95	2876.04	25933.68	105.69	1.9	1.88	42.26	2.05	2377.47	2461.5	2635.83	2326.26	46.48	120.15	2020.61	64.51	16.19	12.1	2.6	45	22.5	29.9
192.43	195.59	1.94	2966.85	25976.1	103.58	1.89	1.88	42.74	2.04	2388.59	2446.71	2635.83	2358.65	46.48	115.46	1995.05	67.01	18.22	13.35	2.6	45	22.5	29.9
192.42	191.7	1.94	3011.4	25862.25	102.58	1.88	1.89	43.25	2.02	2406.37	2446.71	2633.57	2402.91	46.55	99.92	2010.92	83.77	21.44	15.12	2.6	45	22.5	29.9
192.41	186.89	1.93	3087.65	25895.74	102.3	1.87	1.88	43.88	2	2436.78	2437.95	2638.04	2426.08	46.48	98.33	2008.27	85.68	25.32	17.36	2.6	45	22.5	29.9
192.4	187.81	1.91	3160.47	26127.9	101.81	1.86	1.87	44.55	1.98	2467.19	2446.61	2633.41	2429.9	46.51	103.27	2033.84	81.06	31.88	20.9	2.6	45	22.5	29.9
192.39	186.98	1.9	3244.43	26639.1	101.43	1.85	1.83	45.28	1.95	2498.36	2440.87	2622.28	2426.01	46.78	112.99	2021.5	70.41	39.64	25.65	2.6	45	22.5	29.9
192.38	177.45	1.89	3280.41	27239.59	101.14	1.84	1.78	46.13	1.92	2517.66	2446.68	2613.19	2437.88	47.19	118.2	1997.69	64.96	50.14	31.98	2.6	45	22.5	29.9
192.37	174.89	1.88	3377.22	27757.48	101.04	1.83	1.74	46.89	1.88	2536.83	2455.65	2600.01	2437.88	47.38	120.5	1977.42	62.35	64.01	41.51	2.6	45	22.5	29.9
192.36	169.34	1.86	3468.04	28451.73	100.9	1.82	1.69	47.71	1.83	2536.83	2476.61	2586.83	2437.88	47.68	129.51	2014.44	57.92	80.61	52.91	2.6	45	22.5	29.9
192.35	165.28	1.85	3536.57	28987.49	101.03	1.81	1.65	48.51	1.79	2536.83	2498.08	2560.68	2462.2	48.13	133.57	2016.21	55.61	101.66	66.47	2.6	45	22.5	29.9
192.34	161.14	1.84	3588.83	29322.33	100.97	1.8	1.62	49.17	1.75	2530.27	2534.69	2552.11	2474.07	48.39	132.34	2004.74	55.88	126.39	82.83	2.6	45	22.5	29.9
192.33	155.76	1.83	3676.22	29762.1	100.95	1.8	1.59	49.71	1.7	2536.83	2562.64	2528.64	2486.53	48.76	138.88	1979.18	51.46	149.51	101.77	2.6	45	22.5	29.9
192.32	150.79	1.82	3729.34	30128.2	100.95	1.8	1.56	50.21	1.67	2536.83	2584.91	2516.1	2494.77	49.33	138.79	2016.21	52.81	174.29	125.47	2.6	45	22.5	29.9
192.31	148.89	1.82	3768.75	30320.18	101	1.79	1.55	50.54	1.65	2564.11	2597.72	2495.55	2503.01	49.81	143.03	2002.1	50.24	199.33	144.82	2.6	45	22.5	29.9
192.3	149.55	1.81	3751.61	30449.65	100.99	1.8	1.54	50.67	1.62	2584.3	2597.72	2487.4	2503.01	50.15	137.9	2006.51	52.92	218	166.32	2.6	45	22.5	29.9
192.29	146.98	1.82	3692.5	30411.7	100.95	1.8	1.54	50.6	1.61	2618.87	2607.75	2463.33	2528.59	50.6	133.13	1987.99	54.8	230.09	182.82	2.6	45	22.5	29.9
192.28	146.24	1.82	3632.53	30286.69	100.96	1.8	1.55	50.47	1.6	2646.89	2607.75	2453.34	2550.82	50.98	135.52	1970.36	52.87	241.58	196.62	2.6	45	22.5	29.9
192.27	143.59	1.82	3597.4	30396.07	100.99	1.81	1.55	50.1	1.6	2690.1	2611.1	2443.36	2577.28	51.09	141.08	2037.36	52.38	245.01	201.36	2.6	45	22.5	29.9
192.26	139.36	1.83	3504.88	30255.44	100.99	1.82	1.56	49.57	1.61	2697.39	2607.84	2447.33	2603.75	51.16	137.2	2062.05	55.28	239.92	207.56	2.6	45	22.5	29.9
192.25	139.45	1.84	3418.35	29960.77	101	1.83	1.58	48.87	1.63	2726.96	2624.35	2445.34	2650.27	51.24	129.33	2024.14	58.41	230.6	202.21	2.6	45	22.5	29.9
192.24	139.12	1.86	3311.25	29869.25	101.04	1.84	1.58	48.16	1.66	2734.45	2607.84	2463.17	2668.85	50.94	130.48	2077.92	59.82	214.83	195.52	2.6	45	22.5	29.9
192.23	136.63	1.87	3246.14	29525.47	101.04	1.86	1.61	47.38	1.7	2765.72	2604.57	2471.12	2693.13	50.45	131.9	2107.01	60.08	194.09	181.2	2.6	45	22.5	29.9
192.22	145.08	1.88	3150.19	28875.87	101.04	1.87	1.66	46.6	1.73	2765.72	2588.26	2485.22	2712.39	50.04	133.49	2151.09	60.8	171.18	164.62	2.6	45	22.5	29.9
192.21	146.32	1.9	3025.96	28188.32	101.02	1.89	1.71	45.75	1.77	2788.83	2578.72	2491.31	2736.67	49.59	142.41	2180.18	56.68	148.27	143.21	4.6	88.5		
192.2	146.98	1.91	2906.88	27201.63	101.01	1.9	1.78	44.92	1.81	2804.9	2546.68	2493.3	2741.8	49.33	146.3	2205.75	55.52	124.52	124.1	4.6	88.5		
192.19	149.22	1.92	2837.48	26221.65	100.98	1.92	1.85	44.07	1.87	2820.53	2537.26	2499.54	2761.76	49.14	150.36	2246.3	54.84	104.31	104.38	4.6	88.5		
192.18	153.77	1.94	2762.95	25451.5	100.99	1.93	1.91	43.31	1.92	2820.53	2518.52	2503.62	2761.76	49.1	156.9	2310.66	53.79	86.41	87.78	4.6	88.5		
192.17	160.31	1.95	2674.71	24518.4	100.98	1.95	1.98	42.4	1.97	2820.53	2506.18	2505.7	2747.2	48.97	163.96	2416.45	53.84	70.35	70.94	4.6	88.5		
192.16	161.97	1.96	2575.33	23674.58	101.09	1.96	2.03	41.52	2.02	2804.9	2500.01	2505.7	2737.22	49.16	158.58	2425.27	56.61	56.76	58.14	4.6	88.5		
192.15	168.18	1.98	2469.95	23065.16	101.03	1.98	2.08	40.74	2.07	2781.13	2503.04	2520.14	2727.06	48.94	164.14	2475.52	55.54	46.18	47.45	4.6	88.5		
192.14	177.62	1.99	2374.85	22281.62	101.07	1.99	2.13	39.95	2.12	2765.51	2496.94	2522.26	2706.61	48.74	177.92	2525.77	51.2	38.94	38.88	4.6	88.5		
192.13	177.37	2.01	2292.6	21573.98	101.1	2.01	2.18	38.98	2.15	2719.86	2503.04	2532.75	2687.01	48.55	183.4	2495.79	48.38	32.49	31.63	4.6	88.5		
192.12	183.09	2.02	2194.08	20960.09	101.02	2.03	2.23	38.06	2.18	2676.65	2500.05	2536.96	2677.72	48.49	181.9	2539.87	50.07	27.56	27.19	4.6	88.5		
192.11	191.45	2.04	2094.7	20560.51	100.96	2.04	2.26	37.09	2.2	2628.2	2500.05	2549.6	2658.81	48.04	172.53	2558.39	54.29	23.81	23.32	4.6	88.5		
192.1	195.42	2.05	2025.31	20386.39	100.98	2.06	2.27	36.18	2.22	2579.75	2500.05	2547.48	2608.94	47.89	170.77	2547.81	54.74	21.31	20.26	4.6	88.5		
192.09	190.7	2.07	1950.77	20093.96	101	2.08	2.29	35.27	2.24	2513.06	2494.1	2551.77	2569.36	47.6	173.33	2599.82	55.13	18.97	17.69	4.6	88.5		
192.08	198.98	2.08	1842.82	19951.09	100.96	2.09	2.3	34.38	2.24	2468.25	2491.03	2553.92	2506.8	47.3	174.39	2584.83	54.26	17.5	16	4.6	88.5		
192.07	203.37	2.1	1767.43	19980.11	100.98	2.11	2.3	33.36	2.23	2420.13	2494.02	2562.56	2449.89	46.96	179.43	2539.87	51	15.8	14.65	4.6	88.5		
192.06	207.6	2.12	1704.03	19993.5	101.06	2.13	2.3	32.08	2.24	2390.47	2500.19	2569.12	2389.37	46.55	173.68	2443.78	50.59	15.34	13.45	4.6	88.5		
192.05	208.92	2.14	1660.34	20185.48	101.05	2.15	2.29	31	2.24	2344.64	2512.68	2584.3	2354.88	46.29	169.53	2446.42	52.33	14.05	12.94	4.6	88.5		
192.04	213.14	2.16	1614.08	20578.37	101	2.17	2.26	29.9	2.24	2327.7	2533.51	2588.66	2313.35	46.18	182.16	2434.08	47.22	13.54	12.02	4.6	88.5		
192.03	211.82	2.18	1539.54	20620.78	101.01	2.19	2.25	28.61	2.24	2300.1	2546	2599.69	2285.65	45.92	173.51	2458.77	51.08	12.56	11.6	4.6	88.5		
192.02	215.88	2.2	1459.01	20607.39	101.12	2.2	2.25	27.43	2.23	2300.1	2564.74	2601.9	2271.6	45.75	172.36	2446.42	51.19	12.28	11.11	4.6	88.5		
192.01	211.65	2.21	1375.91	20826.15	101.27	2.22	2.24	26.39	2.23	2294.59	2561.64	2608.63	2261.14	45.68	180.4	2419.09	47.44	11.71	10.73	4.6	88.5		
192	212.07	2.23	1340.78	20844.01	102.22	2.24	2.24	25.32	2.24	2299.85	2558.46	2613.13	2250.68	45.34	199.04	2434.96	41.98	11.72	10.21	4.6	88.5		
191.99	215.05	2.25	1266.24	20819.46	102.89	2.25	2.24	24.35	2.24	2299.85	2552.78	2617.56	2254.17	45.23	195.95	2405.87	42.18	11.39	10.25	4.6	88.5		
191.98	217.28	2.26	1218.27	20812.76	103.48	2.26	2.24	23.39	2.24	2310.5	2546.45	2622.11	2264.16	45.04	201.07	2398.82	40.59	11.35	9.98	4.6	88.5		
191.97	219.11	2.28	1186.57	20904.29	103.98	2.27	2.23	22.57	2.25	2310.5	2527.71	2628.84	2267.6	44.94	209.2	2397.05	38.45	11.3	9.64	4.6	88.5		
191.96	222.34	2.29	1185.71	20895.36	104.04	2.28	2.23	22.09	2.26	2316.01	2530.82	2633.43	2278.05	44.79	203.98	2441.13	40.76	11.38	10.01	4.6	88.5		
191.95	224.07	2.28	1169.43	20857.41	103.44	2.28	2.24	22.14	2.26	2326.91	2518.48	2645.05	2284.97	44.49	205.13	2486.98	41.48	11.17	9.84	4.6	88.5		
191.94	222.42	2.29	1163.44	20631.94	102.89	2.28	2.25	22.05	2.26	2332.43	2518.48	2655.76	2284.97	44.13	206.46	2478.16	40.93	11.26	9.87	4.6	88.5		
191.93	214.72	2.28	1175.43	20638.64	102.44	2.28	2.25	22.29	2.27	2367.6	2509.28	2660.39	2291.89	43.98	194.44	2471.99	44.19	11.76	10.02	4.6	88.5		
191.92	214.97	2.27	1203.7	20618.55	102.05	2.27	2.25	22.76	2.28	2409.17	2518.48	2669.64	2317.47	43.64	197.27	2462.29	43.12	11.79	10.51	4.6	88.5		
191.91	225.9	2.26	1246.54	20477.92	101.99	2.26	2.26	23.45	2.28	2465.41	2515.38	2665.05	2336.02	43.68	199.83	2500.2	43.26	12.33	10.35	4.6	88.5		
191.9	222.34	2.25	1313.36	20232.36	101.82	2.25	2.28	24.15	2.28	2521.66	2530.9	2655.72	2391.1	43.79	192.76	2511.66	45.66	12.74	10.83	4.6	88.5		
191.89	215.13	2.24	1332.21	20218.96	102.01	2.24	2.28	24.95	2.28	2584.99	2534.04	2649.51	2459.76	44	187.29	2539.87	48.16	13.57	11.24	4.6	88.5		
191.88	223.91	2.23	1387.04	20006.9	101.97	2.23	2.3	25.67	2.3	2633.44	2549.56	2642.6	2533.09	44.04	190.29	2611.28	48.92	13.5	11.77	4.6	88.5		
191.87	220.18	2.21	1418.74	19910.91	102.07	2.21	2.31	26.47	2.31	2691.13	2555.88	2628.84	2579.66	44.08	179.34	2593.65	52.49	14.58	11.95	4.6	88.5		
191.86	217.37	2.2	1467.58	19801.52	102.03	2.2	2.31	27.18	2.31	2728.62	2575.09	2633.43	2626.22	44.04	169.44	2610.4	57.17	15.48	12.81	4.6	88.5		
191.85	218.77	2.19	1522.41	19593.92	101.99	2.19	2.33	27.76	2.32	2774.27	2588.22	2631.15	2664.08	44.19	166	2628.03	59.34	16.73	13.71	4.6	88.5		
191.84	219.52	2.18	1548.11	19404.17	101.89	2.18	2.35	28.22	2.33	2804.67	2604.53	2640.4	2668.76	43.74	159.55	2668.59	64.02	17.72	14.66	2	62.1	15.4	20.5
191.83	220.1	2.18	1571.24	19558.2	102	2.17	2.33	28.76	2.32	2828.45	2617.66	2642.68	2668.76	43.67	161.58	2651.84	62.36	20.21	15.77	2	62.1	15.4	20.5
191.82	226.14	2.17	1579.81	19497.93	101.96	2.17	2.34	29.03	2.32	2844.99	2637.61	2656.44	2683.07	43.33	170.59	2690.63	59.03	21.8	17.8	2	62.1	15.4	20.5
191.81	223.66	2.17	1606.37	19482.31	101.94	2.16	2.34	29.39	2.3	2870.17	2651.25	2658.76	2697.38	42.99	179.87	2669.47	54.35	24.69	19.58	2	62.1	15.4	20.5
191.8	224.49	2.16	1637.21	19951.09	102.02	2.16	2.3	29.54	2.27	2887.2	2672.25	2665.67	2718.48	42.58	174.04	2688.86	57.39	29.23	22.77	2	62.1	15.4	20.5
191.79	229.71	2.16	1645.78	20317.19	101.77	2.15	2.28	29.58	2.25	2921.29	2696.92	2663.33	2764.72	42.43	177.13	2719.72	56.91	34.4	26.44	2	62.1	15.4	20.5
191.78	225.32	2.16	1665.48	20841.78	101.48	2.15	2.24	29.59	2.23	2947.23	2725.3	2670.3	2800	42.24	184.11	2680.05	52.95	43.44	31.62	2	62.1	15.4	20.5
191.77	222.42	2.16	1667.19	21826.23	101.24	2.15	2.17	29.64	2.19	2964.77	2750.63	2667.95	2825.65	42.17	181.55	2635.08	52.74	56.14	39.38	2	62.1	15.4	20.5
191.76	217.28	2.16	1664.62	22737.02	101.1	2.15	2.1	29.63	2.15	2964.77	2784.08	2677.45	2845.98	41.79	183.49	2674.76	53.05	72.1	50.87	2	62.1	15.4	20.5
191.75	213.72	2.16	1655.2	23464.75	100.88	2.15	2.05	29.66	2.11	2973.67	2806.83	2684.55	2851.52	41.49	180.13	2656.24	53.88	92.27	65.91	2	62.1	15.4	20.5
191.74	214.72	2.16	1630.35	24277.31	100.87	2.15	1.99	29.62	2.06	2955.28	2818.12	2696.47	2830.01	41.38	177.22	2632.44	54.41	116.41	87.27	2	62.1	15.4	20.5
191.73	214.39	2.16	1642.35	24779.58	100.96	2.15	1.96	29.65	2.01	2937.73	2845.59	2701.22	2830.01	41.12	174.12	2581.31	54.27	144.43	112.41	2	62.1	15.4	20.5
191.72	213.64	2.16	1633.78	25221.58	100.96	2.15	1.93	29.6	1.97	2920.19	2857.19	2713.15	2830.01	40.89	175.01	2554.86	53.15	173.01	147.12	2	62.1	15.4	20.5
191.71	217.7	2.16	1644.06	25824.3	100.94	2.15	1.88	29.55	1.94	2911.55	2873.44	2718.03	2830.01	40.74	163.61	2510.78	56.87	201.08	184.47	2	62.1	15.4	20.5
191.7	207.18	2.16	1643.21	26243.98	101.03	2.15	1.86	29.56	1.92	2885.61	2877.41	2737.9	2824.48	40.59	146.38	2515.19	66.48	230.79	223.57	2	62.1	15.4	20.5
191.69	208.09	2.16	1638.06	26773.04	101.11	2.15	1.82	29.7	1.91	2878.07	2905.65	2747.83	2840.45	40.44	149.48	2472.87	63.05	243.12	259.42	2	62.1	15.4	20.5
191.68	213.89	2.16	1647.49	27007.43	101.04	2.14	1.8	29.87	1.92	2869.68	2897.53	2765.13	2862.8	40.33	152.13	2457	60.99	249.59	290.1	2	62.1	15.4	20.5
191.67	212.9	2.15	1652.63	26989.57	101.07	2.14	1.8	30.2	1.94	2869.68	2917.98	2772.55	2885.14	40.4	143.73	2422.62	64.71	243.25	294.65	2.4	84.8		
191.66	207.84	2.15	1660.34	26610.08	101.06	2.13	1.83	30.54	1.96	2878.32	2901.74	2785.14	2874.79	40.44	144.53	2408.52	63.69	227.78	285.41	2.4	84.8		
191.65	209	2.14	1704.89	25708.22	100.96	2.13	1.89	30.98	1.99	2904.26	2909.86	2787.72	2853.69	40.33	146.65	2352.97	60.44	195.56	261.41	2.4	84.8		
191.64	203.95	2.13	1723.74	24411.25	100.92	2.12	1.98	31.44	2.01	2939.37	2889.41	2787.72	2832.58	40.22	146.65	2326.53	59.51	171.36	227.74	2.4	84.8		
191.63	210.83	2.12	1757.15	23357.6	101	2.11	2.06	31.96	2.05	2974.48	2889.41	2792.87	2815.67	39.81	146.47	2282.45	58.07	138.75	184.98	2.4	84.8		
191.62	206.52	2.12	1806.84	22288.32	101	2.11	2.13	32.41	2.09	3001.21	2876.97	2797.93	2798.75	39.43	148.59	2265.7	56.37	113	150.19	2.4	84.8		
191.61	207.02	2.11	1859.1	21676.67	100.97	2.1	2.17	32.9	2.14	3019.29	2880.94	2800.52	2814.42	39.09	149.83	2318.59	57.52	89.7	119.92	2.4	84.8		
191.6	211.74	2.1	1907.08	21437.81	101	2.09	2.19	33.46	2.18	3001.74	2868.85	2795.37	2852.45	39	149.65	2340.63	58.36	74.29	95.21	2.4	84.8		
191.59	214.22	2.09	1923.36	21187.8	100.98	2.09	2.21	33.9	2.22	2983.66	2864.92	2803.06	2890.47	38.85	155.75	2338.87	55.22	62.69	75.11	2.4	84.8		
191.58	208.26	2.08	1939.63	20850.72	100.93	2.08	2.24	34.35	2.25	2965.58	2857.03	2795.37	2896	38.85	145.06	2371.49	62.02	55.11	62.34	2.4	84.8		
191.57	214.88	2.08	1958.48	20522.57	100.95	2.07	2.26	34.84	2.25	2938.86	2837.41	2803.13	2885.25	38.89	145.24	2358.26	61.44	49.64	53.37	2.4	84.8		
191.56	215.88	2.07	1944.77	20100.66	100.96	2.07	2.29	35.18	2.26	2920.78	2810.69	2790.43	2879.92	39.15	149.12	2363.55	59.43	46.12	47.56	2.4	84.8		
191.55	219.19	2.07	1973.9	19832.79	100.9	2.07	2.31	35.37	2.25	2912.39	2799.08	2792.99	2831.92	39.24	147.53	2363.55	60.31	43.53	43.8	1.6	64.2	15.3	18.9
191.54	217.37	2.06	1966.19	19935.47	101.01	2.07	2.3	35.52	2.25	2912.39	2795.22	2780.29	2783.92	39.51	149.83	2368.84	59.23	41.99	40.73	1.6	64.2	15.3	18.9
191.53	217.28	2.06	2003.89	19951.1	101.02	2.07	2.3	35.66	2.25	2895.36	2780.06	2775.28	2757.29	39.96	156.46	2384.71	56.35	42.98	40	1.6	64.2	15.3	18.9
191.52	214.8	2.06	2000.46	20379.7	101	2.07	2.27	35.75	2.23	2886.96	2780.06	2762.46	2746.94	40.22	165.47	2427.03	53.49	44.36	40.26	1.6	64.2	15.3	18.9
191.51	215.38	2.06	1985.04	20558.29	100.99	2.06	2.26	35.82	2.21	2869.93	2780.06	2759.99	2757.69	40.55	164.85	2459.65	54.74	46.54	42.06	1.6	64.2	15.3	18.9
191.5	211.57	2.06	1964.48	21163.24	101.05	2.06	2.21	35.96	2.18	2886.96	2776.29	2744.95	2772.79	41	159.72	2447.31	56.75	51.04	44.37	1.6	64.2	15.3	18.9
191.49	208.18	2.06	1950.77	21647.65	100.92	2.06	2.18	36.06	2.15	2861.78	2765	2742.48	2772.79	41.38	164.94	2464.06	54.84	56.58	50.07	1.6	64.2	15.3	18.9
191.48	203.95	2.05	1975.62	22319.58	100.95	2.06	2.13	36.22	2.12	2853.63	2761.33	2735.13	2772.79	41.64	158.75	2494.03	58.72	63.69	55.52	1.6	64.2	15.3	18.9
